A_FT_01_sila;A_FT_01_pomik;;A_FT_02_sila;A_FT_02_pomik;;A_FT_03_sila;A_FT_03_pomik
22,782433;35,22;;22,500826;37,66;;21,610388;32,56
22,793292;35,235;;22,530207;37,675;;21,621332;32,58
22,795397;35,25;;22,534585;37,695;;21,662078;32,595
22,821663;35,265;;22,551422;37,71;;21,65568;32,615
22,813076;35,28;;22,560177;37,73;;21,645998;32,63
22,825451;35,295;;22,581307;37,75;;21,678157;32,645
22,827556;35,32;;22,58257;37,775;;21,665193;32,66
22,870322;35,34;;22,596881;37,79;;21,695499;32,675
22,855421;35,36;;22,599828;37,81;;21,694152;32,69
22,880929;35,38;;22,609509;37,83;;21,712589;32,7
22,882528;35,4;;22,614729;37,845;;21,702823;32,715
22,913761;35,42;;22,616244;37,865;;21,730773;32,725
22,896924;35,44;;22,645961;37,885;;21,708716;32,74
22,923358;35,455;;22,636617;37,905;;21,742643;32,75
22,906016;35,475;;22,670207;37,925;;21,738265;32,76
22,946762;35,49;;22,658084;37,945;;21,751735;32,77
22,942216;35,505;;22,691758;37,96;;21,745337;32,78
22,971849;35,525;;22,701187;37,98;;21,751061;32,79
22,985655;35,54;;22,721728;38,005;;21,743485;32,805
22,994579;35,565;;22,724085;38,025;;21,779347;32,82
22,993484;35,585;;22,7272;38,05;;21,778;32,83
22,989359;35,6;;22,754644;38,07;;21,793996;32,845
23,026737;35,62;;22,773249;38,095;;21,785577;32,855
23,037765;35,64;;22,774007;38,115;;21,81218;32,865
23,045258;35,655;;22,766009;38,135;;21,814789;32,885
23,029768;35,67;;22,795726;38,155;;21,833983;32,9
23,069587;35,69;;22,786719;38,175;;21,831037;32,915
23,063863;35,705;;22,815762;38,19;;21,854356;32,93
23,066641;35,72;;22,812984;38,21;;21,853935;32,945
23,065799;35,73;;22,831842;38,225;;21,876834;32,965
23,087182;35,745;;22,818961;38,245;;21,889377;32,985
23,092822;35,76;;22,834115;38,26;;21,908824;33,005
23,10444;35,775;;22,843796;38,275;;21,909918;33,025
23,158487;35,835;;22,837145;38,295;;21,905288;33,04
23,228697;35,9;;22,863916;38,315;;21,925493;33,055
23,253195;35,965;;22,857686;38,335;;21,953189;33,08
23,288805;36,025;;22,882858;38,35;;21,956304;33,1
23,354806;36,08;;22,891781;38,37;;21,964723;33,12
23,370633;36,135;;22,901547;38,385;;21,995871;33,14
23,442274;36,2;;22,901126;38,4;;21,993346;33,16
23,470729;36,265;;22,93682;38,425;;22,015234;33,18
23,525028;36,32;;22,932443;38,45;;22,022979;33,195
23,553735;36,365;;22,951974;38,47;;22,034596;33,215
23,582695;36,41;;22,951637;38,49;;22,049329;33,23
23,601552;36,45;;22,979839;38,51;;22,059262;33,245
23,633206;36,48;;22,977818;38,53;;22,04714;33,26
23,6343;36,54;;22,995581;38,55;;22,074079;33,275
23,635815;36,545;;22,999033;38,565;;22,081319;33,285
23,657451;36,78;;23,014355;38,585;;22,134019;33,335
23,657535;36,8;;23,009893;38,6;;22,171818;33,405
23,674625;36,82;;23,039694;38,62;;22,230579;33,47
23,683969;36,84;;23,041631;38,645;;22,255834;33,535
23,671594;36,86;;23,047608;38,665;;22,323435;33,59
23,704258;36,875;;23,062508;38,685;;22,359718;33,645
23,723704;36,9;;23,061582;38,7;;22,415701;33,72
23,738858;36,925;;23,078504;38,72;;22,482292;33,805
23,746687;36,945;;23,069496;38,74;;22,545515;33,885
23,770595;36,97;;23,09231;38,755;;22,591311;33,955
23,768743;36,99;;23,104348;38,77;;22,639465;34,015
23,797282;37,01;;23,131035;38,795;;22,66371;34,065
23,790126;37,03;;23,127162;38,82;;22,682231;34,115
23,82742;37,045;;23,133813;38,84;;22,72727;34,15
23,80006;37,065;;23,152334;38,86;;22,721966;34,18
23,875153;37,105;;23,17178;38,88;;22,75101;34,205
23,90184;37,155;;23,178347;38,9;;22,740571;34,22
23,913289;37,2;;23,178936;38,92;;22,749074;34,225
23,970451;37,24;;23,179441;38,94;;22,628689;34,23
24,012375;37,28;;23,19047;38,955;;22,643169;34,235
24,036115;37,32;;23,219766;38,975;;22,648305;34,235
24,070967;37,36;;23,221786;38,99;;22,636098;34,235
24,096812;37,395;;23,29065;39,035;;22,64721;34,24
24,104052;37,425;;23,321546;39,115;;22,645442;34,24
24,132591;37,455;;23,394534;39,185;;22,645611;34,245
24,135874;37,475;;23,440751;39,255;;22,640896;34,245
24,136716;37,5;;23,491347;39,32;;22,658575;34,25
24,140757;37,52;;23,537901;39,38;;22,658491;34,26
24,16517;37,535;;23,547077;39,435;;22,650157;34,265
24,165675;37,55;;23,602218;39,48;;22,666068;34,275
24,140673;37,56;;23,612741;39,525;;22,646705;34,285
24,171147;37,57;;23,647846;39,565;;22,680884;34,3
24,15692;37,58;;23,659043;39,6;;22,668425;34,315
24,159193;37,585;;23,682783;39,625;;22,695448;34,325
24,139662;37,59;;23,682783;39,65;;22,677348;34,34
24,141346;37,595;;23,687161;39,665;;22,722556;34,36
24,140504;37,6;;23,682194;39,68;;22,718346;34,38
24,104389;37,6;;23,691033;39,695;;22,737204;34,4
24,129139;37,605;;23,679921;39,7;;22,746548;34,42
24,130907;37,605;;23,651551;39,705;;22,768942;34,44
24,121142;37,61;;23,651887;39,71;;22,780812;34,465
24,127371;37,61;;23,616866;39,71;;22,783337;34,485
24,11205;37,615;;23,610216;39,715;;22,822315;34,505
24,100685;37,62;;23,590432;39,76;;22,836879;34,535
24,113902;37,62;;23,583361;39,765;;22,854389;34,56
24,10944;37,625;;23,617877;39,775;;22,858346;34,585
24,097233;37,625;;23,63564;39,79;;22,890336;34,61
24,109272;37,63;;23,63404;39,81;;22,895303;34,63
24,098664;37,635;;23,656854;39,825;;22,916013;34,655
24,09959;37,635;;23,670745;39,84;;22,925357;34,68
24,095381;37,64;;23,67125;39,86;;22,966271;34,705
24,119963;37,65;;23,663926;39,875;;22,967786;34,73
24,130318;37,66;;23,705429;39,895;;22,998261;34,75
24,125435;37,665;;23,70585;39,915;;23,006259;34,775
24,133769;37,68;;23,725128;39,935;;23,025537;34,8
24,153637;37,695;;23,723444;39,955;;23,030757;34,82
24,140336;37,71;;23,746764;39,975;;23,057864;34,84
24,175778;37,725;;23,748953;39,995;;23,065525;34,86
24,175273;37,74;;23,78532;40,015;;23,087834;34,88
24,1714;37,765;;23,781532;40,04;;23,094737;34,9
24,209873;37,785;;23,784731;40,06;;23,10787;34,915
24,197076;37,805;;23,816216;40,08;;23,113342;34,935
24,21686;37,83;;23,815459;40,1;;23,127906;34,95
24,22511;37,85;;23,845344;40,12;;23,126728;34,965
24,264677;37,875;;23,846944;40,135;;23,140281;34,98
24,290185;37,9;;23,872368;40,155;;23,165705;34,995
24,302729;37,925;;23,861845;40,17;;23,152404;35,01
24,300961;37,95;;23,8887;40,185;;23,162254;35,025
24,339854;37,975;;23,883143;40,2;;23,165789;35,04
24,355597;38,005;;23,888279;40,215;;23,184984;35,05
24,38363;38,03;;23,908651;40,23;;23,168652;35,06
24,398194;38,06;;23,919511;40,25;;23,198537;35,075
24,429343;38,085;;23,934833;40,265;;23,198958;35,085
24,430269;38,11;;23,921027;40,285;;23,207966;35,095
24,450726;38,135;;23,948808;40,3;;23,206787;35,11
24,461333;38,155;;23,933486;40,315;;23,199295;35,12
24,460407;38,18;;23,961099;40,33;;23,22716;35,13
24,491808;38,2;;23,967244;40,345;;23,223793;35,14
24,515885;38,22;;23,979535;40,36;;23,234905;35,145
24,52001;38,24;;23,984081;40,375;;23,231622;35,155
24,504941;38,26;;23,986607;40,39;;23,245092;35,165
24,519673;38,275;;24,003444;40,405;;23,244587;35,175
24,519336;38,295;;24,016492;40,425;;23,257046;35,18
24,539372;38,31;;24,022133;40,445;;23,252332;35,19
24,552758;38,33;;24,035434;40,46;;23,261003;35,2
24,532133;38,345;;24,040906;40,48;;23,250564;35,205
24,556967;38,36;;24,037623;40,495;;23,276745;35,22
24,576582;38,375;;24,066667;40,51;;23,276577;35,235
24,580371;38,39;;24,051597;40,53;;23,289036;35,245
24,572794;38,405;;24,088891;40,55;;23,29796;35,26
24,585169;38,415;;24,092259;40,565;;23,301748;35,27
24,572289;38,43;;24,113642;40,585;;23,313702;35,285
24,59485;38,445;;24,11743;40,6;;23,314881;35,305
24,590557;38,455;;24,117851;40,62;;23,338116;35,32
24,609583;38,475;;24,132752;40,635;;23,336769;35,34
24,617664;38,495;;24,146221;40,65;;23,357563;35,355
24,635512;38,515;;24,164489;40,67;;23,368254;35,375
24,641152;38,535;;24,160701;40,69;;23,379367;35,395
24,690064;38,55;;24,182421;40,71;;23,389974;35,415
24,670869;38,57;;24,188651;40,725;;23,41262;35,435
24,664892;38,585;;24,198248;40,745;;23,417166;35,455
24,698314;38,605;;24,203215;40,76;;23,440232;35,475
24,704122;38,62;;24,224766;40,77;;23,450166;35,5
24,711194;38,64;;24,21037;40,78;;23,463552;35,525
24,725421;38,665;;24,243287;40,795;;23,486955;35,545
24,740069;38,685;;24,246065;40,815;;23,502445;35,57
24,733082;38,7;;24,231164;40,825;;23,513978;35,585
24,762042;38,72;;24,264501;40,84;;23,497394;35,605
24,763978;38,735;;24,253557;40,855;;23,53191;35,625
24,769534;38,755;;24,273509;40,87;;23,528879;35,645
24,766756;38,77;;24,276708;40,88;;23,563984;35,66
24,770713;38,785;;24,305415;40,9;;23,557418;35,68
24,779721;38,8;;24,310887;40,915;;23,574423;35,695
24,795126;38,815;;24,313665;40,935;;23,574255;35,71
24,826022;38,835;;24,32604;40,95;;23,599174;35,725
24,815415;38,855;;24,337405;40,965;;23,588566;35,74
24,843196;38,875;;24,341194;40,98;;23,610538;35,755
24,821729;38,895;;24,365691;41;;23,618284;35,77
24,859444;38,91;;24,376046;41,02;;23,628975;35,78
24,855824;38,925;;24,361482;41,04;;23,627291;35,795
24,877796;38,94;;24,399534;41,06;;23,647664;35,805
24,863064;38,955;;24,395409;41,08;;23,633942;35,815
24,894549;38,97;;24,417549;41,1;;23,65322;35,83
24,910628;38,99;;24,421674;41,115;;23,666016;35,84
24,91046;39,01;;24,444489;41,135;;23,679402;35,86
24,934537;39,035;;24,452655;41,16;;23,679907;35,875
24,950616;39,055;;24,470081;41,18;;23,693545;35,89
24,951795;39,075;;24,479089;41,2;;23,701037;35,905
24,954404;39,09;;24,493989;41,22;;23,692703;35,92
24,975871;39,11;;24,495926;41,24;;23,716948;35,935
24,970905;39,125;;24,505186;41,26;;23,727724;35,95
24,998601;39,145;;24,529768;41,275;;23,747507;35,97
25,010219;39,165;;24,521855;41,29;;23,744477;35,99
25,019732;39,185;;24,539449;41,31;;23,769648;36,01
;;;24,53625;41,325;;23,754832;36,03
;;;24,56159;41,34;;23,765691;36,045
;;;24,547784;41,355;;23,783033;36,06
;;;24,57085;41,37;;23,813256;36,075
;;;24,588529;41,385;;23,820243;36,095
;;;24,590802;41,405;;23,836996;36,115
;;;24,612101;41,425;;23,85257;36,135
;;;24,597789;41,44;;23,853075;36,155
;;;24,627759;41,46;;23,867892;36,175
;;;24,622792;41,475;;23,869828;36,195
;;;24,64889;41,49;;23,89702;36,215
;;;24,638282;41,5;;23,909395;36,23
;;;24,663706;41,515;;23,902913;36,235
;;;24,659244;41,53;;23,880351;36,24
;;;24,652173;41,54;;23,902492;36,25
;;;24,684163;41,56;;23,897693;36,255
;;;24,698475;41,575;;23,906617;36,26
;;;24,702936;41,59;;23,899714;36,265
;;;24,688204;41,605;;23,919329;36,28
;;;24,721625;41,62;;23,917645;36,29
;;;24,717837;41,635;;23,930525;36,3
;;;24,73459;41,65;;23,923791;36,31
;;;24,745029;41,67;;23,94551;36,325
;;;24,756646;41,69;;23,951488;36,34
;;;24,773904;41,71;;23,96723;36,36
;;;24,787206;41,725;;23,980363;36,375
;;;24,799497;41,745;;23,971355;36,395
;;;24,809178;41,76;;23,98373;36,415
;;;24,810356;41,775;;24,007555;36,435
;;;24,83275;41,795;;24,024055;36,45
;;;24,845714;41,82;;24,042239;36,465
;;;24,8394;41,84;;24,049731;36,485
;;;24,87198;41,855;;24,067242;36,505
;;;24,864908;41,875;;24,066232;36,525
;;;24,894205;41,89;;24,060844;36,54
;;;24,906832;41,91;;24,107482;36,56
;;;24,915672;41,925;;24,116153;36,585
;;;24,919039;41,94;;24,130128;36,605
;;;24,936297;41,95;;24,129286;36,625
;;;24,923164;41,965;;24,15833;36,645
;;;24,939664;41,975;;24,158246;36,665
;;;24,942106;41,985;;24,186111;36,685
;;;24,959532;42,005;;24,18569;36,71
;;;24,977211;42,02;;24,209093;36,73
;;;24,96029;42,035;;24,202443;36,75
;;;24,987987;42,05;;24,234938;36,77
;;;24,991017;42,065;;24,239063;36,79
;;;24,987482;42,08;;24,256995;36,805
;;;25,010296;42,095;;24,265076;36,825
;;;25,019977;42,105;;24,278883;36,84
;;;25,023176;42,125;;24,28124;36,86
;;;25,028985;42,14;;24,290164;36,875
;;;25,041107;42,16;;24,303044;36,895
;;;25,040265;42,175;;24,319797;36,92
;;;25,074276;42,19;;24,342863;36,94
;;;25,063501;42,205;;24,342863;36,96
;;;25,077812;42,22;;24,361721;36,98
;;;25,09145;42,24;;24,359616;36,995
;;;25,113254;42,26;;24,378726;37,015
;;;25,123524;42,28;;24,379063;37,03
;;;25,120241;42,3;;24,404739;37,05
;;;25,13952;42,315;;24,403056;37,065
;;;25,153073;42,33;;24,420566;37,08
;;;25,155936;42,345;;24,426796;37,1
;;;25,166122;42,37;;24,41703;37,115
;;;25,181949;42,385;;24,44035;37,13
;;;25,181023;42,405;;24,43774;37,145
;;;25,202658;42,425;;24,458113;37,16
;;;25,21697;42,44;;24,454661;37,175
;;;25,224462;42,46;;24,481432;37,185
;;;25,222189;42,475;;24,47436;37,2
;;;25,238184;42,495;;24,498606;37,215
;;;25,264534;42,515;;24,49145;37,225
;;;25,27733;42,535;;24,512664;37,24
;;;25,294504;42,555;;24,500963;37,25
;;;25,291389;42,575;;24,52243;37,26
;;;25,309068;42,59;;24,516789;37,275
;;;25,316308;42,605;;24,541792;37,29
;;;25,323043;42,62;;24,536657;37,305
;;;25,313025;42,635;;24,560229;37,32
;;;25,341479;42,65;;24,547854;37,335
;;;25,336849;42,67;;24,579676;37,35
;;;25,356633;42,69;;24,574119;37,36
;;;25,380204;42,705;;24,594829;37,38
;;;25,377679;42,725;;24,600806;37,4
;;;25,39923;42,74;;24,612255;37,415
;;;25,408659;42,755;;24,626735;37,43
;;;25,41834;42,77;;24,608046;37,445
;;;25,40908;42,785;;24,645424;37,46
;;;25,430799;42,8;;24,644919;37,48
;;;25,411942;42,81;;24,673963;37,5
;;;25,444017;42,825;;24,661672;37,52
;;;25,465399;42,845;;24,691052;37,535
;;;25,480721;42,865;;24,687011;37,555
;;;25,475754;42,885;;24,711173;37,57
;;;25,504966;42,905;;24,719844;37,59
;;;25,508755;42,92;;24,709489;37,61
;;;25,495285;42,94;;24,742405;37,63
;;;25,527275;42,955;;24,758148;37,65
;;;25,508923;42,97;;24,75739;37,67
;;;25,547732;42,985;;24,765977;37,685
;;;25,539987;43;;24,791485;37,705
;;;25,555562;43,015;;24,803271;37,72
;;;25,573325;43,03;;24,811437;37,735
;;;25,563643;43,05;;24,795694;37,75
;;;25,585868;43,07;;24,830884;37,765
;;;25,598159;43,085;;24,838881;37,78
;;;25,600432;43,105;;24,8473;37,795
;;;25,615501;43,12;;24,846542;37,81
;;;25,6187;43,135;;24,86843;37,83
;;;25,613481;43,15;;24,859591;37,845
;;;25,648923;43,17;;24,894612;37,86
;;;25,649007;43,19;;24,892844;37,875
;;;25,665591;43,21;;24,90867;37,89
;;;25,67662;43,225;;24,908923;37,905
;;;25,691352;43,245;;24,92374;37,915
;;;25,704401;43,26;;24,925087;37,93
;;;25,686722;43,275;;24,929127;37,945
;;;25,721322;43,29;;24,946975;37,965
;;;25,741189;43,31;;24,966758;37,98
;;;25,746914;43,33;;24,974419;38
;;;25,741947;43,35;;24,969536;38,015
;;;25,772843;43,37;;24,991761;38,03
;;;25,752975;43,385;;25,00321;38,045
;;;25,790859;43,4;;25,018869;38,065
;;;25,803234;43,415;;25,01407;38,08
;;;25,810979;43,43;;25,039915;38,1
;;;25,803655;43,445;;25,038989;38,115
;;;25,816114;43,46;;25,058099;38,13
;;;25,825795;43,475;;25,068453;38,145
;;;25,822259;43,49;;25,079061;38,16
;;;25,855092;43,505;;25,087984;38,18
;;;25,85686;43,525;;25,099939;38,2
;;;25,879253;43,54;;25,104906;38,215
;;;25,881526;43,555;;25,119385;38,235
;;;25,893564;43,57;;25,128056;38,25
;;;25,886493;43,585;;25,114166;38,265
;;;25,906529;43,6;;25,140179;38,28
;;;25,913263;43,61;;25,148682;38,295
;;;25,931784;43,625;;25,160889;38,31
;;;25,928585;43,645;;25,147251;38,325
;;;25,941213;43,66;;25,186986;38,34
;;;25,952578;43,68;;25,185302;38,36
;;;25,956534;43,695;;25,205507;38,375
;;;25,978844;43,71;;25,207443;38,39
;;;25,972951;43,725;;25,20517;38,405
;;;25,993997;43,74;;25,231015;38,42
;;;25,998122;43,755;;25,244989;38,435
;;;26,022199;43,775;;25,245915;38,455
;;;26,029354;43,79;;25,272686;38,475
;;;26,051243;43,81;;25,271508;38,49
;;;26,045686;43,825;;25,289439;38,51
;;;26,039962;43,845;;25,297521;38,525
;;;26,065638;43,86;;25,302067;38,54
;;;26,054357;43,875;;25,310148;38,555
;;;26,084075;43,89;;25,316462;38,575
;;;26,099144;43,91;;25,344496;38,595
;;;26,12019;43,93;;25,355356;38,615
;;;26,1047;43,945;;25,364364;38,63
;;;26,117412;43,965;;25,358639;38,645
;;;26,137616;43,98;;25,382463;38,665
;;;26,14755;44;;25,382548;38,68
;;;26,149907;44,015;;25,404267;38,695
;;;26,141741;44,03;;25,398879;38,71
;;;26,182739;44,045;;25,420936;38,72
;;;26,197388;44,065;;25,422283;38,735
;;;26,20227;44,085;;25,447538;38,755
;;;26,209005;44,1;;25,451242;38,775
;;;26,222138;44,12;;25,462271;38,79
;;;26,231483;44,135;;25,476245;38,805
;;;26,231988;44,15;;25,461681;38,82
;;;26,2447;44,165;;25,492409;38,835
;;;26,25598;44,185;;25,495103;38,85
;;;26,266503;44,205;;25,505542;38,865
;;;26,28132;44,225;;25,489126;38,875
;;;26,278374;44,24;;25,519348;38,89
;;;26,294705;44,26;;25,520022;38,905
;;;26,302114;44,275;;25,551843;38,925
;;;26,303376;44,29;;25,55319;38,94
;;;26,318025;44,31;;25,573395;38,955
;;;26,340334;44,33;;25,574826;38,97
;;;26,341344;44,35;;25,59402;38,985
;;;26,336966;44,365;;25,589643;39
;;;26,371145;44,385;;25,607826;39,015
;;;26,36862;44,4;;25,620202;39,03
;;;26,361464;44,415;;25,637544;39,05
;;;26,388908;44,435;;25,640322;39,065
;;;26,393202;44,455;;25,636702;39,085
;;;26,427297;44,475;;25,662126;39,1
;;;26,438409;44,495;;25,664988;39,115
;;;26,439083;44,51;;25,680899;39,13
;;;26,457014;44,525;;25,692937;39,145
;;;26,467453;44,545;;25,701861;39,16
;;;26,457856;44,56;;25,701945;39,175
;;;26,453647;44,575;;25,722991;39,195
;;;26,466443;44,585;;25,726106;39,21
;;;26,506515;44,605;;25,743112;39,23
;;;26,511566;44,625;;25,752372;39,245
;;;26,525288;44,64;;25,750099;39,26
;;;26,524109;44,66;;25,764158;39,275
;;;26,533707;44,675;;25,7634;39,285
;;;26,542883;44,69;;25,78352;39,3
;;;26,539094;44,705;;25,772492;39,315
;;;26,566454;44,72;;25,798674;39,33
;;;26,552564;44,735;;25,820478;39,345
;;;26,598192;44,75;;25,824855;39,36
;;;26,584807;44,77;;25,818289;39,375
;;;26,602822;44,785;;25,834452;39,39
;;;26,609726;44,8;;25,829233;39,405
;;;26,621511;44,815;;25,862991;39,42
;;;26,633045;44,83;;25,865517;39,44
;;;26,645167;44,845;;25,883953;39,46
;;;26,643147;44,86;;25,877723;39,475
;;;26,660657;44,875;;25,895992;39,49
;;;26,676905;44,89;;25,900706;39,505
;;;26,677326;44,905;;25,919563;39,53
;;;26,683051;44,915;;25,940273;39,55
;;;26,6764;44,93;;25,945997;39,565
;;;26,660573;44,94;;25,950038;39,585
;;;26,708643;44,96;;25,947934;39,6
;;;26,721018;44,98;;25,980008;39,62
;;;26,736256;44,995;;25,967465;39,635
;;;26,728426;45,015;;26,001644;39,66
;;;26,746694;45,03;;25,996003;39,675
;;;26,749136;45,045;;26,024289;39,7
;;;26,783567;45,065;;26,011157;39,715
;;;26,787777;45,085;;26,050555;39,735
;;;26,799478;45,11;;26,04281;39,75
;;;26,813116;45,13;;26,060657;39,765
;;;26,806887;45,145;;26,064614;39,78
;;;26,828438;45,165;;26,063351;39,795
;;;26,853609;45,18;;26,088859;39,81
;;;26,857229;45,2;;26,100477;39,825
;;;26,864553;45,22;;26,113441;39,84
;;;26,889977;45,245;;26,113441;39,86
;;;26,892503;45,265;;26,133561;39,875
;;;26,912034;45,285;;26,123123;39,895
;;;26,911697;45,305;;26,161511;39,91
;;;26,93308;45,32;;26,151325;39,925
;;;26,932491;45,34;;26,181042;39,94
;;;26,931144;45,355;;26,164794;39,955
;;;26,951096;45,37;;26,190976;39,97
;;;26,94394;45,385;;26,185083;39,98
;;;26,970205;45,4;;26,214126;39,995
;;;26,978961;45,415;;26,213874;40,005
;;;26,97854;45,43;;26,224229;40,02
;;;26,996555;45,45;;26,226586;40,035
;;;27,010362;45,47;;26,236772;40,05
;;;27,011372;45,49;;26,247716;40,065
;;;27,032418;45,505;;26,248811;40,08
;;;27,034523;45,525;;26,269689;40,095
;;;27,028461;45,54;;26,254619;40,11
;;;27,049929;45,555;;26,291745;40,125
;;;27,045046;45,57;;26,309424;40,145
;;;27,085791;45,59;;26,318853;40,16
;;;27,091263;45,61;;26,317842;40,18
;;;27,114583;45,63;;26,340151;40,195
;;;27,114751;45,65;;26,343855;40,21
;;;27,132093;45,665;;26,353958;40,23
;;;27,137228;45,685;;26,375425;40,245
;;;27,157685;45,7;;26,373489;40,265
;;;27,150698;45,715;;26,39403;40,285
;;;27,160884;45,73;;26,405395;40,305
;;;27,164504;45,745;;26,400428;40,325
;;;27,177132;45,76;;26,421895;40,34
;;;27,173175;45,775;;26,432839;40,36
;;;27,192791;45,785;;26,450265;40,375
;;;27,205839;45,805;;26,456495;40,395
;;;27,207607;45,825;;26,477794;40,41
;;;27,226296;45,84;;26,471143;40,425
;;;27,238335;45,86;;26,487896;40,435
;;;27,25071;45,875;;26,48074;40,45
;;;27,236819;45,89;;;
;;;27,257445;45,905;;;
;;;27,261654;45,92;;;
;;;27,255592;45,94;;;
;;;27,291708;45,96;;;
;;;27,298948;45,975;;;
;;;27,307619;45,995;;;
;;;27,305851;46,01;;;
;;;27,322267;46,03;;;
;;;27,319236;46,045;;;
;;;27,334979;46,06;;;
;;;27,354257;46,08;;;
;;;27,347691;46,1;;;
;;;27,385658;46,12;;;
;;;27,385153;46,14;;;
;;;27,386416;46,16;;;
;;;27,392225;46,18;;;
;;;27,41184;46,195;;;
;;;27,410072;46,215;;;
;;;27,443072;46,235;;;
;;;27,463782;46,255;;;
;;;27,477841;46,275;;;
;;;27,474894;46,295;;;
;;;27,489542;46,315;;;
;;;27,497793;46,33;;;
;;;27,502086;46,35;;;
;;;27,505453;46,365;;;
;;;27,498298;46,38;;;
;;;27,544599;46,4;;;
;;;27,527342;46,425;;;
;;;27,562868;46,445;;;
;;;27,571202;46,465;;;
;;;27,587029;46,485;;;
;;;27,589386;46,5;;;
;;;27,613294;46,52;;;
;;;27,601508;46,535;;;
;;;27,608075;46,55;;;
;;;27,633415;46,565;;;
;;;27,617504;46,58;;;
;;;27,63493;46,595;;;
;;;27,671045;46,615;;;
;;;27,680474;46,63;;;
;;;27,691586;46,65;;;
;;;27,698995;46,665;;;
;;;27,704719;46,685;;;
;;;27,701183;46,7;;;
;;;27,728964;46,715;;;
;;;27,72947;46,725;;;
;;;27,740161;46,74;;;
;;;27,744707;46,75;;;
;;;27,746138;46,765;;;
;;;27,760702;46,775;;;
;;;27,770131;46,79;;;
;;;27,771309;46,805;;;
;;;27,801195;46,825;;;
;;;27,796397;46,84;;;
;;;27,812476;46,855;;;
;;;27,814749;46,87;;;
;;;27,810792;46,885;;;
;;;27,831502;46,9;;;
;;;27,845813;46,915;;;
;;;27,859872;46,94;;;
;;;27,877551;46,955;;;
;;;27,879487;46,975;;;
;;;27,86728;46,995;;;
;;;27,907184;47,01;;;
;;;27,910467;47,025;;;
;;;27,932692;47,045;;;
;;;27,925621;47,06;;;
;;;27,954748;47,08;;;
;;;27,959631;47,1;;;
;;;27,972006;47,12;;;
;;;27,973943;47,14;;;
;;;27,975458;47,16;;;
;;;28,008374;47,175;;;
;;;27,994736;47,195;;;
;;;27,998272;47,205;;;
;;;27,987833;47,21;;;
;;;28,007869;47,225;;;
;;;28,01452;47,24;;;
;;;28,043311;47,255;;;
;;;28,037334;47,27;;;
;;;28,036576;47,285;;;
;;;28,058296;47,3;;;
;;;28,039775;47,315;;;
;;;28,076059;47,335;;;
;;;28,079847;47,35;;;
;;;28,099968;47,37;;;
;;;28,09921;47,39;;;
;;;28,122192;47,405;;;
;;;28,112848;47,42;;;
;;;28,147364;47,445;;;
;;;28,16016;47,465;;;
;;;28,169083;47,485;;;
;;;28,174555;47,505;;;
;;;28,193244;47,525;;;
;;;28,196949;47,545;;;
;;;28,208819;47,565;;;
;;;28,248554;47,595;;;
;;;28,248891;47,62;;;
;;;28,278945;47,65;;;
;;;28,288963;47,675;;;
;;;28,317417;47,7;;;
;;;28,327267;47,72;;;
;;;28,327435;47,745;;;
;;;28,34764;47,765;;;
;;;28,368686;47,785;;;
;;;28,372643;47,805;;;
;;;28,365487;47,825;;;
;;;28,388974;47,84;;;
;;;28,395541;47,855;;;
;;;28,392089;47,875;;;
;;;28,409263;47,89;;;
;;;28,426942;47,905;;;
;;;28,419113;47,915;;;
;;;28,435781;47,93;;;
;;;28,444537;47,945;;;
;;;28,442432;47,955;;;
;;;28,456491;47,965;;;
;;;28,454302;47,975;;;
;;;28,466761;47,99;;;
;;;28,457333;48;;;
;;;28,469119;48,01;;;
;;;28,455144;48,015;;;
;;;28,487723;48,03;;;
;;;28,498078;48,045;;;
;;;28,515504;48,06;;;
;;;28,515589;48,075;;;
;;;28,507002;48,09;;;
;;;28,530321;48,1;;;
;;;28,533688;48,115;;;
;;;28,550946;48,13;;;
;;;28,563574;48,15;;;
;;;28,577633;48,17;;;
;;;28,581169;48,185;;;
;;;28,594386;48,205;;;
;;;28,594049;48,22;;;
;;;28,591523;48,235;;;
;;;28,620062;48,255;;;
;;;28,625955;48,275;;;
;;;28,656178;48,29;;;
;;;28,646749;48,31;;;
;;;28,654746;48,325;;;
;;;28,66468;48,34;;;
;;;28,677308;48,355;;;
;;;28,681686;48,375;;;
;;;28,69928;48,39;;;
;;;28,703742;48,41;;;
;;;28,70029;48,43;;;
;;;28,704163;48,445;;;
;;;28,717717;48,465;;;
;;;28,748023;48,485;;;
